c1,c2,c3,mu_c,alpha,beta,sigma_c,s_m_r,s_r1,s_r2
0.265989,0.92672,1.10191,2.27387,0.513657,0.9195,1.41747,0.585424,0.553667,1.03861
0.5111,1.10218,0.321714,2.71836,0.558798,0.890164,2.51442,0.458467,0.549546,1.36674
0.364874,1.0206,0.530023,2.90653,0.59347,0.940566,1.96141,0.463556,0.545063,1.25935
0.441827,1.25934,0.39453,2.27115,0.583548,0.93865,1.59436,0.688269,0.546928,1.21621
0.485915,1.23229,0.190504,2.51346,0.49574,0.866609,2.18337,0.450611,0.544881,1.22351
0.529015,1.41532,0.259202,2.10236,0.587593,0.980968,1.47583,0.629039,0.552109,1.29646
0.450561,1.32809,0.193434,2.67236,0.563413,0.954845,1.61953,0.611722,0.543234,1.18714
0.36032,1.26545,1.13673,1.96039,0.44227,0.723613,1.39373,0.415042,0.555698,1.30906
0.601148,1.54098,0.78777,2.28102,0.533266,0.933497,1.59083,0.642196,0.555155,1.04732
0.624364,1.60787,0.94215,1.73832,0.392138,0.715083,1.78349,0.56654,0.542312,1.30118
0.543331,1.53118,1.37398,1.75115,0.522717,0.890033,1.74813,0.704012,0.565587,1.21432
0.515167,1.57329,1.09975,1.81337,0.551837,0.92478,1.64974,0.55926,0.528727,1.32706
0.616284,1.21826,0.910751,2.60779,0.465458,0.789486,1.77628,0.615997,0.542721,1.16517
0.231285,1.17621,1.43429,1.97993,0.538897,0.96544,1.55861,0.514095,0.550132,1.17662
0.711366,1.74907,0.871867,2.22258,0.49099,0.937156,1.89799,0.732221,0.531135,1.29913
0.717639,1.79162,0.23676,2.11941,0.549194,0.891235,1.54657,0.785062,0.563218,1.24663
0.442196,1.39291,0.873898,1.74651,0.464765,0.757787,1.51159,0.430174,0.533315,1.35079
0.441617,1.34896,1.02416,1.66555,0.433086,0.698113,1.75344,0.546748,0.530006,1.34538
0.573207,1.4479,0.805573,1.54869,0.57616,0.841343,1.67645,0.56838,0.514842,1.61011
0.514333,1.15644,1.08007,2.94612,0.440527,0.727836,1.87656,0.589998,0.53237,1.57996
0.529473,1.24357,0.66432,1.85733,0.608577,0.954667,1.44217,0.969736,0.50414,1.59697
0.321293,1.2529,1.39928,2.50209,0.470925,0.828663,1.66151,0.330631,0.577559,1.16701
0.289674,1.01462,0.286974,2.2044,0.567933,0.934434,1.3759,0.781193,0.519639,1.39621
0.256865,1.13805,0.855616,2.98347,0.576639,0.911186,1.93829,0.477857,0.547938,1.33657
0.467634,1.4545,0.585371,1.9901,0.521489,0.915383,1.41147,0.546117,0.538419,1.24891
0.384754,1.34214,0.708494,2.99855,0.406754,0.808059,1.86503,0.605814,0.566536,1.04171
0.239115,1.18298,1.15008,1.49905,0.541572,0.977981,1.69802,0.51677,0.568473,1.01958
0.420096,1.27317,0.884011,2.3189,0.585025,0.900493,1.98516,0.543822,0.543905,1.48635
0.352565,1.25158,1.18473,1.9041,0.481312,0.843244,1.76603,0.483532,0.53718,1.28154
0.152756,0.98075,0.886803,2.14576,0.580136,0.930702,1.84592,0.627978,0.548525,1.27739
0.398921,1.11572,0.762937,2.65239,0.433264,0.795086,1.30465,0.418803,0.542382,1.1174
0.419183,1.04959,0.814082,2.2804,0.443791,0.862838,1.83949,0.520436,0.561775,1.11157
0.798017,1.75877,0.574012,2.22247,0.621263,0.959962,1.78444,0.484835,0.538607,1.63502
0.652138,1.60067,0.778715,2.37895,0.63101,0.950274,2.41816,0.559021,0.51289,1.52625
0.732783,1.5232,0.527209,1.91834,0.537259,0.878597,1.72652,0.511927,0.53656,1.43403
0.565992,1.45822,1.23185,2.04547,0.53878,0.841413,1.5621,0.626411,0.554061,1.32527
0.767676,1.41491,0.725798,2.14275,0.56564,0.870867,1.95666,0.538309,0.562916,1.03686
0.743924,1.4694,0.807789,2.20295,0.530566,0.976123,1.79031,0.559598,0.56412,1.34801
0.674514,1.56436,0.417192,1.93336,0.591239,0.922145,1.67868,0.528352,0.54293,1.18858
0.349957,1.20405,0.602368,2.59926,0.651334,0.937118,1.82749,0.47971,0.534936,1.4253
0.504126,1.28755,0.488237,1.97374,0.511006,0.783593,1.61255,0.478756,0.539187,1.2384
0.548946,1.33394,0.546764,2.14063,0.540196,0.946344,1.64566,0.533741,0.527049,1.41076
0.71359,1.47442,0.348387,1.85036,0.458832,0.751739,1.43135,0.469905,0.530753,1.27975
0.383083,1.25624,1.14061,2.81309,0.572293,0.927482,1.81738,0.584737,0.550208,1.12789
0.490375,1.35848,0.670562,1.59144,0.604481,0.888089,1.89899,0.463965,0.551848,1.31732
0.567101,1.36231,0.697743,2.31617,0.700634,0.97705,1.52572,0.525185,0.521841,1.72948
0.406453,1.2862,0.79167,2.07755,0.524222,0.835364,1.89694,0.539702,0.543446,1.41145
0.374065,1.25806,1.09505,2.38206,0.541199,0.876968,1.92777,0.539955,0.541856,1.45929
0.383406,1.14517,1.19649,2.39076,0.520076,0.839221,1.78831,0.518121,0.538653,1.25256
0.206235,1.0434,1.17796,1.94012,0.607488,0.939826,2.00124,0.381327,0.558346,1.42605
0.35664,1.21362,0.869738,2.90699,0.618881,0.970594,1.69655,0.740736,0.51439,1.586
0.385763,1.24275,0.890733,2.76587,0.607406,0.954999,2.00811,0.764291,0.529436,1.43804
0.242584,1.00232,0.938974,1.69407,0.492646,0.777282,1.56818,0.377756,0.540471,1.40188
0.244307,0.983124,0.636501,1.44643,0.431329,0.710691,1.36341,0.514511,0.542331,1.32048
0.362084,1.05591,1.38425,2.53827,0.560194,0.92591,2.07839,0.549815,0.543885,1.32047
0.545259,1.40264,0.410273,1.87681,0.578979,0.851588,1.7156,0.459985,0.508622,1.61504
0.54482,1.43894,0.465692,1.92692,0.574621,0.863154,1.61071,0.462887,0.505828,1.65162
0.374627,1.12061,0.511454,2.09674,0.457396,0.812327,1.62642,0.644206,0.564115,1.10532
0.0840026,0.918295,1.0087,2.14664,0.497552,0.912504,1.50978,0.456749,0.533538,1.26753
0.225408,1.01272,0.926394,2.70211,0.53882,0.89794,2.37148,0.589343,0.541766,1.37466
0.225873,1.04897,0.812496,2.45056,0.592194,0.899033,2.6037,0.462545,0.546575,1.30745
0.267492,0.996531,0.804937,2.48719,0.602575,0.963799,2.16742,0.499388,0.523074,1.42064
0.272682,0.939344,1.00113,1.87749,0.478648,0.810485,1.70922,0.549525,0.554709,1.15811
0.299666,1.20287,0.741737,2.96838,0.565702,0.934699,2.39757,0.439886,0.54831,1.29071
0.108972,0.984676,1.16717,1.72582,0.55056,0.886197,1.73029,0.526632,0.519639,1.43583
0.191549,1.12851,0.843052,2.57917,0.595715,0.877457,1.80886,0.583062,0.531669,1.49064
0.181061,1.11728,0.699799,2.51002,0.573226,0.913754,2.46869,0.497129,0.520375,1.45707
0.144324,1.08264,0.845762,1.86099,0.477593,0.771969,2.01988,0.534043,0.551307,1.32553
0.196769,0.970993,0.90592,2.17035,0.572216,0.979349,1.77882,0.505976,0.55375,1.2312
0.470215,1.36607,0.576024,2.36134,0.536218,0.862479,2.1191,0.50442,0.533452,1.56315
0.447471,1.41526,0.55805,2.21506,0.571413,0.875231,2.02583,0.49107,0.503602,1.65774
0.174625,1.05111,1.11894,1.88323,0.580519,0.966159,1.67973,0.536488,0.537642,1.37794
0.795386,1.51425,0.535011,1.74993,0.364315,0.68304,1.65534,0.421759,0.536969,1.26299
0.336586,1.31211,0.605604,2.03663,0.640419,0.961685,2.00205,0.558874,0.519352,1.60288
0.441268,1.2802,0.65077,2.2451,0.40611,0.776909,1.70995,0.453653,0.547531,1.10056
0.412253,1.36001,0.540339,2.31974,0.581678,0.925513,1.41361,0.5912,0.498058,1.57284
0.353524,1.55253,0.935965,2.43252,0.565068,0.908061,2.21622,0.533144,0.532915,1.26984
0.469254,1.27008,0.620009,1.96086,0.530491,0.916619,1.91271,0.702158,0.497878,1.51907
0.532388,1.24543,0.758816,1.72049,0.55521,0.930521,2.01431,0.419013,0.569587,1.1664
0.603821,1.31933,0.687714,2.47721,0.564398,0.905021,1.92036,0.543506,0.531695,1.22097
0.562348,1.2521,1.07753,2.62167,0.522493,0.872026,1.97381,0.500311,0.553821,1.29778
0.598307,1.31576,1.10351,1.7907,0.510824,0.871958,1.97393,0.879129,0.538565,1.24771
0.453421,1.24029,0.801776,2.01283,0.60432,0.943765,2.35248,0.451502,0.546132,1.55436
0.454097,1.33414,0.988063,2.55767,0.521446,0.851915,1.60054,0.545501,0.549942,1.37786
0.474137,1.17727,0.79762,2.8806,0.639455,0.988301,2.52672,0.532593,0.533772,1.37858
0.499822,1.25921,0.828157,2.19908,0.528863,0.958112,3.55415,0.369821,0.542842,1.32948
0.469623,1.2811,1.02291,2.72162,0.586583,0.864274,2.18968,0.488322,0.49768,1.62441
0.61345,1.30682,0.54031,2.29005,0.577471,0.945648,1.73098,0.546262,0.572726,1.1905
0.66852,1.43497,0.395157,1.87016,0.560577,0.889305,1.68708,0.418287,0.535653,1.48513
0.454251,1.27419,0.915105,2.60549,0.560468,0.926484,1.99424,0.654735,0.527352,1.45649
0.477669,1.1033,0.876963,1.25289,0.548467,0.845852,1.61546,0.43314,0.529981,1.48336
0.347754,1.2855,1.22715,2.17031,0.524881,0.863046,2.69017,0.555765,0.556816,1.28668
0.517973,1.333,0.573038,2.10391,0.598417,0.989571,1.39835,0.421456,0.521261,1.45182
0.544323,1.30347,0.549921,2.04772,0.537495,0.930236,1.23563,0.466468,0.513518,1.4008
0.930111,1.77309,0.261318,2.64587,0.537516,0.872527,2.1694,0.660442,0.557034,1.25278
0.965675,1.76604,0.445303,2.67745,0.520149,0.870233,2.44909,0.68398,0.546052,1.23707
0.583574,1.29035,0.827961,2.2611,0.569325,0.857719,1.75648,0.549738,0.535325,1.49756
0.697221,1.20299,0.94004,3.04455,0.568642,0.935672,2.01558,0.589322,0.534412,1.53095
0.398593,1.03489,1.04342,2.28043,0.536183,0.917942,1.98334,0.606747,0.544203,1.16186
0.482045,1.22293,0.58288,2.66476,0.357193,0.582224,1.63267,0.424941,0.568416,1.21898
0.450948,1.47409,0.480186,1.45354,0.598388,0.952722,1.42477,0.588115,0.535473,1.48673
0.273345,1.05619,1.03877,1.3207,0.445496,0.766831,1.70457,0.430401,0.531749,1.54332
0.762889,1.35607,0.0621014,1.99675,0.584669,0.879967,1.97811,0.677484,0.571028,1.27871
0.703235,1.21119,0.952747,1.62983,0.471972,0.828003,1.93089,0.502224,0.554897,1.33929
0.511229,1.28453,0.74375,2.05603,0.471473,0.694619,1.40997,0.57232,0.581556,1.29984
0.674517,1.41732,0.539876,2.15377,0.552032,0.901315,1.68004,0.46653,0.52711,1.55584
0.420035,1.30171,0.812407,2.65127,0.546021,0.970325,1.91611,0.627514,0.564305,0.978568
0.371962,1.1565,0.826253,2.12457,0.556842,0.858823,1.83783,0.423845,0.505084,1.7234
0.381022,1.21369,0.60118,2.70353,0.578786,0.953135,1.84719,0.656882,0.537359,1.30719
0.415775,1.10433,0.668811,2.80995,0.538712,0.845098,2.55439,0.421589,0.522917,1.35469
0.337106,1.19783,0.94789,1.97001,0.517576,0.825256,1.58105,0.633858,0.524938,1.47096
0.235472,1.14237,0.978971,2.60535,0.561142,0.952538,1.93056,0.413067,0.57528,1.25418
0.221013,1.14859,1.12078,2.44763,0.576948,0.967176,1.64795,0.476806,0.566078,1.21012
0.29231,1.26548,1.07562,2.26782,0.520549,0.893314,1.57347,0.575341,0.540019,1.22937
0.139051,1.14645,1.31786,2.30589,0.553569,0.937346,2.26959,0.579166,0.529746,1.4433
0.28715,1.15832,1.16693,2.50527,0.595375,0.956506,1.44865,0.481119,0.533335,1.46092
0.336369,1.20553,1.10593,2.36252,0.59445,0.950949,1.3916,0.464135,0.533491,1.37657
0.218816,1.10595,1.30349,2.09365,0.606963,0.910368,2.21286,0.438327,0.549439,1.27759
0.270946,1.12746,1.26477,2.07903,0.599301,0.927433,2.02221,0.432223,0.545316,1.2655
0.179986,1.07982,1.29118,2.72457,0.57013,0.888531,1.71742,0.566784,0.550895,1.30401
0.131886,1.13235,1.45491,1.63727,0.495339,0.85334,1.38673,0.599981,0.527195,1.47083
0.0621304,1.14593,1.35696,2.73193,0.585353,0.985705,1.71598,0.462294,0.540909,1.1465
0.336346,1.0754,0.97036,1.28504,0.555775,0.873621,1.99903,0.629996,0.526143,1.50979
0.63612,1.46772,0.621261,1.56585,0.479417,0.86582,1.82349,0.510457,0.536328,1.18031
0.296645,1.01555,0.87664,2.74549,0.416805,0.839379,1.88944,0.476376,0.55994,1.26103
0.366741,1.17513,0.882329,2.9022,0.512909,0.905364,1.88863,0.528193,0.563397,1.10506
0.471242,1.41283,0.857788,1.41798,0.562741,0.826923,1.43349,0.491479,0.55336,1.1653
0.340852,1.31451,0.794274,1.3284,0.546208,0.969752,1.29916,0.52919,0.570494,1.24869
0.36936,1.16851,0.78017,2.06309,0.418679,0.832192,2.77532,0.408079,0.535181,1.18941
0.560172,1.49559,0.189284,2.37696,0.547796,0.957512,1.35205,0.534,0.57943,1.11336
0.622404,1.40909,0.303873,2.34136,0.4931,0.919435,1.67258,0.61301,0.567163,1.11818
0.533899,1.5848,0.560311,1.66593,0.496281,0.79626,1.6439,0.43069,0.543809,1.27671
0.452577,1.51405,0.764636,1.44677,0.597608,0.975935,2.18928,0.596251,0.558675,1.29751
0.33425,1.42463,0.907447,1.45128,0.574555,0.961507,2.24493,0.587226,0.565887,1.13169
0.397484,1.43238,0.699263,1.40889,0.552036,0.958326,2.54029,0.624068,0.572439,1.20113
0.381742,1.30101,0.669672,3.1215,0.454432,0.859463,1.57436,0.499165,0.553267,1.0269
0.437097,1.27783,0.51803,1.4006,0.559003,0.920738,1.97725,0.453462,0.548763,1.40285
0.39888,1.17126,1.07559,2.99374,0.528064,0.884527,1.82634,0.64021,0.536384,1.47979
0.508773,1.22268,0.816402,1.97823,0.402241,0.65495,2.27604,0.376051,0.542366,1.45497
0.402885,1.02837,0.785666,3.04997,0.531547,0.873229,1.86406,0.540373,0.536999,1.36045
0.364771,0.907945,0.759344,2.53165,0.535789,0.938663,1.94718,0.62299,0.562243,1.2126
0.532663,1.1417,0.750492,2.67834,0.542297,0.923445,1.88261,0.409604,0.549513,1.21324
0.496344,1.02969,0.970128,2.5391,0.520449,0.873891,1.63408,0.5011,0.545637,1.38043
0.529818,1.0423,1.04097,3.05359,0.522314,0.935626,2.81201,0.673415,0.538564,1.16225
0.56602,1.0149,1.01204,2.25218,0.505687,0.831202,1.42352,0.43734,0.541418,1.46269
0.61174,1.10925,0.804829,2.55869,0.530235,0.864525,1.50181,0.462842,0.535267,1.34101
0.420865,1.00211,0.837875,2.04957,0.467685,0.820938,2.3567,0.929847,0.555517,1.22174
0.32437,1.03863,0.663442,2.34362,0.508923,0.827413,1.42416,0.409247,0.522006,1.48419
0.0291187,0.759109,1.1304,1.57789,0.529548,0.941349,1.56856,0.573523,0.572156,1.20823
0.0479553,0.714401,0.98159,2.12821,0.494169,0.8771,1.60709,0.577693,0.551719,1.00983
0.20844,0.988464,1.1132,2.09812,0.563586,0.961502,1.3819,0.492704,0.548718,1.20984
0.321208,1.15596,1.14225,3.0058,0.587786,0.943091,2.17114,0.41449,0.570229,1.22455
0.556895,1.33847,0.784941,2.43413,0.568734,0.962998,1.78404,0.534232,0.517518,1.46809
0.384164,1.32742,0.878604,2.08808,0.594063,0.907693,1.70546,0.48877,0.54022,1.65822
0.383381,1.30211,1.38262,2.5237,0.518522,0.944111,1.90705,0.553806,0.533662,1.3133
0.45181,1.18234,1.13848,2.57111,0.550513,0.909858,2.08758,0.43389,0.550307,1.37819
0.594961,1.30682,0.210689,2.60758,0.627448,0.976919,2.03854,0.658562,0.511053,1.44586
0.620865,1.29922,0.273234,2.48599,0.653225,0.976606,2.28522,0.676671,0.508551,1.41823
1.0308,1.75874,-0.30315,2.40478,0.495027,0.773898,1.41148,0.494887,0.526929,1.74579
0.844474,1.52349,-0.0305763,1.93578,0.56276,0.983721,1.35961,0.664532,0.518111,1.30557
0.868422,1.51214,0.263854,2.16498,0.627074,0.980253,1.7152,0.637702,0.535842,1.32579
0.874027,1.41731,0.32377,1.61617,0.605567,0.976496,1.60934,0.597212,0.546219,1.51616
0.743065,1.29131,0.253553,2.20229,0.639766,0.960087,1.56676,0.608364,0.522554,1.42293
0.764311,1.34397,0.275393,2.41241,0.611313,0.973101,1.49308,0.532074,0.54581,1.47966
0.754743,1.30341,0.462439,2.72032,0.599188,0.962128,2.27177,0.510117,0.507927,1.38542
0.563501,1.24378,0.549821,3.28545,0.584283,0.925435,1.98317,0.498346,0.534067,1.58312
0.843275,1.49272,0.331142,2.06118,0.532644,0.894003,2.06652,0.62536,0.500009,1.45766
0.857099,1.43424,0.457844,2.73323,0.577604,0.935406,2.19031,0.543547,0.536319,1.42464
0.852229,1.38848,0.423294,2.44098,0.572967,0.876764,2.60639,0.60412,0.546933,1.35772
0.862823,1.30601,0.56341,2.2056,0.561395,0.829733,2.16889,0.627701,0.53878,1.49926
0.661676,1.22063,0.821549,2.63666,0.643395,0.950662,3.01171,0.63227,0.532609,1.36946
0.805953,1.35132,0.71952,2.97851,0.601596,0.990908,2.03652,0.692625,0.523095,1.62582
0.825842,1.32626,1.02762,1.82007,0.534258,0.970206,1.64304,0.603636,0.526762,1.49565
0.807506,1.28915,1.08277,1.82342,0.54163,0.97094,1.80877,0.637414,0.523883,1.48748
0.842711,1.30666,1.03075,2.17752,0.659417,0.942264,2.06002,0.749049,0.535075,1.48213
1.05839,1.55066,0.98293,2.1144,0.545674,0.973053,2.1078,0.722395,0.526831,1.34637
0.900002,1.49549,0.716257,2.50509,0.640363,0.963769,1.80973,0.845633,0.530715,1.55152
0.908523,1.50293,0.74339,2.60958,0.572505,0.859342,2.48812,0.484494,0.534663,1.5701
0.622657,1.29022,0.822774,2.20278,0.637673,0.967451,2.28018,0.631548,0.530016,1.56572
0.67666,1.63973,0.995772,2.21068,0.492919,0.854868,1.64753,0.508614,0.539181,1.4331
0.693436,1.63289,0.874705,2.19003,0.521857,0.836926,1.83111,0.486866,0.528886,1.39596
0.651561,1.61083,0.50415,1.75846,0.453485,0.840215,1.22371,0.581684,0.546917,1.21543
0.645716,1.71591,0.520376,2.29554,0.488053,0.908821,1.2561,0.666236,0.561007,1.20522
0.561742,1.59389,0.719008,1.99707,0.465744,0.792666,1.67184,0.543983,0.530884,1.27366
0.524061,1.50729,0.456615,2.36124,0.521217,0.84722,1.81973,0.584617,0.530198,1.30011
0.400387,1.26744,0.469855,2.45707,0.525523,0.925306,2.03215,0.758852,0.561483,1.21612
0.363753,1.11097,1.05226,1.86556,0.485802,0.868889,1.53682,0.385394,0.567856,0.96142
0.381968,1.12071,0.882816,1.84377,0.45824,0.834052,1.45056,0.394936,0.572487,1.07236
0.435479,1.24716,1.26471,2.19067,0.436578,0.910324,1.42062,0.606307,0.5635,1.06302
0.460764,1.22904,1.19247,2.44779,0.507073,0.953725,1.15105,0.470361,0.563875,0.976611
0.386989,1.15552,1.34356,2.33678,0.453009,0.931177,1.19077,0.399903,0.580375,0.98086
0.27935,1.06941,1.31014,2.50965,0.54945,0.927882,1.59779,0.60028,0.557273,1.19177
0.0795924,0.896791,1.37042,2.40384,0.556122,0.842013,1.84549,0.515015,0.548886,1.46672
0.325104,1.0359,1.09688,2.28042,0.537564,0.933018,1.83886,0.492252,0.536743,1.35986
0.00851308,0.793319,1.5432,1.95427,0.465589,0.773728,1.7821,0.561156,0.535275,1.22471
0.102176,0.975833,1.51572,2.05941,0.5336,0.93477,1.53931,0.589039,0.54881,1.14391
0.120493,0.970737,1.50945,1.9089,0.516943,0.975119,1.26439,0.57707,0.574739,1.00589
0.36013,1.37376,1.01563,2.11852,0.439098,0.807175,1.52142,0.375425,0.57469,1.2038
0.359205,1.31778,1.15111,2.63645,0.423318,0.879035,1.89504,0.5267,0.553925,0.989691
0.125386,1.03564,1.14724,2.38667,0.419556,0.821349,1.71681,0.511946,0.560078,1.14186
0.291677,1.11351,0.890658,1.98814,0.520708,0.862973,1.59254,0.5782,0.541603,1.2706
0.0803442,0.995535,1.13657,2.18492,0.445734,0.819121,1.51546,0.45358,0.536534,1.46157
0.232307,1.31573,0.985088,1.54438,0.522893,0.925346,1.18776,0.577185,0.545891,1.26599
0.414581,1.37149,0.654137,1.9582,0.504155,0.878685,1.48943,0.428596,0.547652,1.12132
0.503672,1.42232,0.485403,1.83089,0.432634,0.679914,1.19792,0.520225,0.53078,1.40498
0.574647,1.37685,0.619859,1.77454,0.334475,0.70619,1.39981,0.604355,0.539623,1.09839
0.564156,1.24583,0.614099,2.07155,0.522161,0.915146,1.30268,0.406901,0.559863,1.11015
0.572631,1.3518,0.646771,1.62378,0.35861,0.754499,1.3616,0.531427,0.560996,1.08417
0.612747,1.41838,0.790492,2.42136,0.441793,0.869865,1.32503,0.520184,0.533513,1.07888
0.623344,1.41006,0.705369,2.28245,0.335221,0.708087,1.61821,0.499346,0.565951,1.09789
0.695574,1.4528,0.544407,2.30431,0.437606,0.893685,1.59498,0.504558,0.549041,1.02814
0.782557,1.44968,0.696076,2.15809,0.497706,0.844429,1.60131,0.603188,0.583779,1.01065
0.574779,1.4651,0.7025,2.32188,0.513544,0.873061,2.16061,0.521123,0.544432,1.22725
0.343634,1.09538,0.665427,2.31825,0.639295,0.934787,1.72134,0.412053,0.52042,1.56921
0.121971,0.876914,1.14645,1.79122,0.538513,0.865489,1.72605,0.587566,0.533366,1.44783
0.0793218,0.769838,1.26848,1.63069,0.475117,0.909299,1.68538,0.632586,0.522862,1.3559
0.207576,0.956915,0.938041,2.67956,0.563632,0.912539,1.54155,0.784951,0.52568,1.58085
0.248319,1.00818,0.990438,2.04113,0.547655,0.891068,1.67466,0.698288,0.500352,1.55253
0.231716,0.995277,0.961249,2.33616,0.550264,0.848166,1.70992,0.691505,0.507323,1.62953
0.242598,1.03985,1.05016,2.42921,0.530242,0.872065,1.80021,0.689235,0.515434,1.73121
-0.0219097,1.05927,0.967318,1.63744,0.557336,0.927068,1.75712,0.505321,0.561597,1.29189
0.0125301,1.1268,1.06498,1.56276,0.525674,0.944024,1.72743,0.609513,0.56854,1.05783
0.0223155,0.950861,1.50757,1.1516,0.555081,0.901731,2.35167,0.592315,0.551538,1.33238
-0.102588,0.847601,1.54742,1.22765,0.58035,0.953957,2.19396,0.776237,0.55298,1.22825
-0.312643,0.73601,1.29605,1.9679,0.540064,0.892974,1.83086,0.490786,0.513289,1.44108
-0.0858918,0.885952,1.11668,1.27068,0.549886,0.909666,1.80006,0.641055,0.551602,1.39413
-0.0495349,0.932312,0.998678,1.75922,0.616428,0.953512,2.14738,0.621612,0.509178,1.51404
-0.122502,0.897378,1.20262,2.2704,0.55742,0.920205,1.26071,0.535768,0.567143,1.24564
-0.163921,0.794266,1.15898,2.32788,0.569657,0.917875,1.20402,0.740731,0.542901,1.26744
-0.194558,0.796204,1.24153,2.05022,0.568644,0.934368,1.66586,0.72535,0.544461,1.29432
-0.274457,0.673719,1.09183,1.5992,0.471404,0.781336,1.52,0.634331,0.551243,1.13988
-0.18207,0.766076,0.992827,1.81973,0.45891,0.906816,1.30543,0.584754,0.532285,1.09974
-0.252814,0.578055,0.794279,1.56178,0.48995,0.772495,1.72324,0.72909,0.561992,1.6168
-0.18615,0.66426,0.889252,2.7086,0.403116,0.729986,1.68939,0.611945,0.541294,1.00151
-0.274465,0.566768,1.18677,2.1435,0.579173,0.955204,2.01283,0.723048,0.564859,1.39228
-0.212103,0.44559,0.850208,2.67542,0.444051,0.765634,1.6355,0.634547,0.524089,1.19956
-0.106086,0.631441,0.64,2.63076,0.468821,0.717549,2.09014,0.623926,0.533239,1.42193
0.156685,0.697802,0.693271,2.00568,0.510265,0.850354,1.53788,0.699234,0.531866,1.38927
0.0717999,0.62605,0.959596,2.20725,0.477115,0.818944,1.24644,0.663477,0.555269,1.23142
0.173812,0.809694,0.735354,1.98669,0.494738,0.927277,1.58599,0.514023,0.56352,1.09671
0.0961322,0.734431,0.805884,1.90995,0.473753,0.908145,1.06721,0.576331,0.572402,1.08066
0.0420887,0.767209,0.707541,1.91535,0.41293,0.850229,1.21923,0.524416,0.580745,0.903207
0.102428,0.834861,0.792781,1.80208,0.485606,0.893043,1.67577,0.697929,0.589637,1.00696
0.195408,1.0399,0.955584,1.92288,0.445801,0.912668,0.827617,0.47782,0.536435,1.15578
0.142609,1.04387,0.861633,1.68161,0.475409,0.755091,1.54036,0.529455,0.558628,1.32759
0.560628,1.61181,0.581434,2.47467,0.494247,0.802335,1.46683,0.469383,0.549935,1.17498
0.588015,1.59323,0.532773,2.22062,0.466051,0.889668,1.3154,0.448239,0.554415,1.23547
0.489097,1.37289,0.692697,2.00057,0.461735,0.81232,1.80639,0.601762,0.560057,1.31064
0.417346,1.36243,0.892261,2.0426,0.554431,0.968392,1.32562,0.484526,0.543136,1.28526
0.419502,1.33162,0.700714,1.94922,0.592482,0.963612,1.35852,0.513914,0.552931,1.30646
0.595392,1.47332,0.701845,1.60703,0.477451,0.757837,1.72257,0.491599,0.526215,1.56495
0.562414,1.37177,0.630215,1.62032,0.47997,0.760462,1.22773,0.589669,0.554227,1.34465
0.638045,1.45395,0.618616,1.45448,0.569839,0.901307,1.32795,0.444669,0.555836,1.19972
0.599615,1.45289,0.664163,1.22905,0.53051,0.861804,1.79902,0.47578,0.550691,1.37041
0.606475,1.43743,0.407242,1.07626,0.504179,0.825386,1.78506,0.568144,0.547139,1.22207
0.706373,1.66465,0.55091,2.64118,0.52876,0.82424,1.61397,0.520633,0.53439,1.35429
0.774978,1.73935,0.360168,2.15418,0.581508,0.917916,1.8259,0.599227,0.530487,1.5114
0.709424,1.39272,0.438907,2.50237,0.600702,0.978365,1.91667,0.462063,0.549523,1.37606
0.651169,1.45737,0.707761,2.27179,0.591284,0.995084,1.63007,0.428502,0.527863,1.47039
0.566425,1.37585,0.756369,2.04318,0.577315,0.995598,1.5582,0.408959,0.53343,1.48339
0.469957,1.1817,0.543927,2.03368,0.603463,0.897813,1.94121,0.550185,0.562211,1.44498
0.510209,1.51345,0.362019,2.44255,0.493682,0.833751,1.56981,0.550369,0.502064,1.45882
0.475693,1.44564,0.404682,1.93565,0.530024,0.847634,1.60305,0.582778,0.511243,1.68231
0.311862,1.33556,0.679211,2.20348,0.566471,0.825816,2.00725,0.566918,0.510612,1.69333
0.438599,1.26455,0.714931,1.64864,0.58179,0.902854,1.1408,0.585435,0.536277,1.54187
0.185329,1.09954,1.35336,2.47451,0.508583,0.850963,1.77468,0.534301,0.532898,1.251
0.278221,1.11911,1.3611,2.45805,0.616493,0.967351,1.31082,0.491884,0.541858,1.4047
0.475262,1.4531,0.948806,2.11706,0.581287,0.917944,1.57423,0.442319,0.521548,1.45727
0.371639,1.25236,1.00858,2.87498,0.578404,0.895143,2.11654,0.471066,0.531881,1.57618
0.375111,1.3191,1.07113,2.58946,0.605828,0.923395,2.19958,0.532446,0.532978,1.51498
0.429605,1.31113,1.00815,2.6763,0.576341,0.885994,1.76793,0.576897,0.544355,1.37653
0.387211,1.12026,1.19412,1.72843,0.498971,0.87094,1.80281,0.51518,0.538273,1.2851
0.324563,1.19645,1.49051,1.38451,0.440596,0.760383,1.82928,0.604809,0.548536,1.22832
-0.0325384,0.892887,1.31573,2.29145,0.382493,0.731615,0.983554,0.547644,0.565875,0.913662
0.0702557,1.07005,1.04038,1.88117,0.555219,0.941706,1.76733,0.584262,0.561202,0.974335
0.0988776,1.21767,0.559555,3.17322,0.584218,0.931411,2.48575,0.703399,0.497186,1.40236
0.17222,1.19404,0.54918,1.98704,0.57592,0.828642,1.94971,0.722761,0.520362,1.8439
0.10997,1.03333,0.569079,1.87485,0.565838,0.926594,2.9132,0.497811,0.506386,1.36909
